job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-40c1cadce48b1c59,,Organized,Hard,Analyze,0.564,Medium Low,BERT (standalone),0.87,0.88
in-40c1cadce48b1c59,,detail,Hard,Understand,0.664,Medium,BERT (standalone),0.78,0.88
in-40c1cadce48b1c59,,-oriented,Hard,Apply,0.507,Medium Low,BERT (standalone),0.87,0.88
in-537ab0cd6f85c5ab,,work with a leading K-celebrity makeup artist brand,Soft,,0.631,Medium,GPT,0.77,0.9
in-1d0ee99f0fa3a249,,develop frontend applications,Hard,Create,0.712,Medium High,GPT,0.87,0.9
in-1d0ee99f0fa3a249,,implement backend microservices,Hard,Apply,0.715,Medium High,GPT,0.89,0.9
in-1d0ee99f0fa3a249,,manage Kubernetes hosting,Hard,Apply,0.706,Medium High,GPT,0.83,0.9
in-1d0ee99f0fa3a249,,analyze data,Hard,Analyze,0.696,Medium,GPT,0.77,0.9
in-1d0ee99f0fa3a249,,engage with business stakeholders,Soft,,0.611,Medium,GPT,0.83,0.9
in-0291434f0c4cfdad,,provide technical expertise,Hard,Apply,1.0,Very High,BERT+GPT,0.85,1.29
in-0291434f0c4cfdad,,configure platforms,Hard,Apply,0.788,Medium High,GPT,0.87,1.0
in-0291434f0c4cfdad,,support platforms,Hard,Evaluate,0.783,Medium High,GPT,0.84,1.0
in-0291434f0c4cfdad,,provide subject matter expertise,Both,Apply,0.998,Very High,BERT+GPT,0.82,1.27
in-0291434f0c4cfdad,,configuration,Hard,Apply,0.539,Medium Low,BERT (standalone),0.9,0.9
in-0291434f0c4cfdad,,support,Hard,Evaluate,0.696,Medium,BERT (standalone),0.81,0.9
in-fbfa2583b6c69b12,,assess vendors,Hard,Evaluate,1.0,Very High,BERT+GPT,0.8,1.43
in-fbfa2583b6c69b12,,respond to audits,Hard,Analyze,1.0,Very High,BERT+GPT,0.75,1.43
in-fbfa2583b6c69b12,,embed security,Hard,Apply,1.0,Very High,BERT+GPT,0.8,1.43
in-0e97b5ead21294ad,,maintain rooms,Hard,Analyze,0.672,Medium,GPT,0.8,0.9
in-0e97b5ead21294ad,,pay attention to detail,Soft,,0.629,Medium,GPT,0.75,0.9
in-0e97b5ead21294ad,,demonstrate dedication,Soft,,0.649,Medium,GPT,0.9,0.9
in-0e97b5ead21294ad,,show enthusiasm,Soft,,0.637,Medium,GPT,0.81,0.9
in-0e97b5ead21294ad,,detail,Hard,Understand,0.623,Medium,BERT (standalone),0.78,0.81
in-0e97b5ead21294ad,,-oriented,Hard,Apply,0.475,Low,BERT (standalone),0.87,0.81
in-0e97b5ead21294ad,,dedicated,Hard,Apply,0.477,Low,BERT (standalone),0.87,0.81
in-0e97b5ead21294ad,,enthusiastic,Hard,Apply,0.447,Low,BERT (standalone),0.9,0.81
in-ed9c3f128ded51b9,,build inclusive environment,Soft,,0.643,Medium,GPT,0.85,0.9
in-ed9c3f128ded51b9,,foster inclusive environment,Soft,,0.644,Medium,GPT,0.86,0.9
in-ed9c3f128ded51b9,,support employees,Soft,,0.641,Medium,GPT,0.84,0.9
in-19e9ead015fac709,,manage availability,Hard,Apply,1.0,Very High,BERT+GPT,0.87,1.29
in-19e9ead015fac709,,manage latency,Hard,Apply,0.741,Medium High,GPT,0.8,0.99
in-19e9ead015fac709,,manage efficiency,Hard,Apply,0.748,Medium High,GPT,0.84,0.99
in-19e9ead015fac709,,engineer reliability,Hard,Create,1.0,Very High,BERT+GPT,0.86,1.25
in-19e9ead015fac709,,latency,Hard,Apply,0.527,Medium Low,BERT (standalone),0.81,0.89
in-19e9ead015fac709,,efficiency of the product,Hard,Apply,0.522,Medium Low,BERT (standalone),0.77,0.89
in-e46b8e6f5e675aca,,reinvent credit,Hard,Create,0.594,Medium Low,GPT,0.81,0.9
in-e46b8e6f5e675aca,,give consumers flexibility,Soft,,0.641,Medium,GPT,0.84,0.9
in-633f60ec80fa751b,,develop content authoring,Hard,Create,0.677,Medium,GPT,0.83,0.9
in-633f60ec80fa751b,,design in-lesson student experience,Hard,Create,0.678,Medium,GPT,0.84,0.9
in-633f60ec80fa751b,,design teacher experience,Hard,Create,0.677,Medium,GPT,0.83,0.9
in-633f60ec80fa751b,,support teacher tooling,Hard,Evaluate,0.674,Medium,GPT,0.81,0.9
in-2ea446bab39186f8,,take the reins,Soft,,0.625,Medium,GPT,0.72,0.9
in-522242fd894b468e,,understand nuances of building sustainable practices,Soft,,0.919,Very High,BERT+GPT,0.86,1.36
in-522242fd894b468e,,motivate teams,Soft,,1.0,Very High,BERT+GPT,0.81,1.41
in-8e38b6b31fa6d73e,,provide financial support,Hard,Evaluate,1.0,Very High,BERT+GPT,0.83,1.42
in-8e38b6b31fa6d73e,,deliver actionable insights,Hard,Apply,1.0,Very High,BERT+GPT,0.86,1.41
in-8e38b6b31fa6d73e,,drive performance,Soft,,0.96,Very High,BERT+GPT,0.84,1.42
in-8e38b6b31fa6d73e,,support strategic decision-making,Soft,,0.931,Very High,BERT+GPT,0.88,1.38
in-c8be4c3c86736fab,,leverage advanced data querying,Hard,Analyze,0.693,Medium,GPT,0.81,1.05
in-c8be4c3c86736fab,,analyze payments data,Hard,Analyze,1.0,Very High,BERT+GPT,0.79,1.37
in-c8be4c3c86736fab,,detect fraud trends,Hard,Analyze,1.0,Very High,BERT+GPT,0.77,1.36
in-c8be4c3c86736fab,,deliver actionable insights,Hard,Apply,1.0,Very High,BERT+GPT,0.85,1.37
in-c8be4c3c86736fab,,strengthen product performance.,Hard,Apply,0.433,Low,BERT (standalone),0.89,0.95
in-af9bdddc456cb0dd,,develop with Python,Hard,Create,0.668,Medium,GPT,0.77,0.9
in-af9bdddc456cb0dd,,develop with Angular,Hard,Create,0.67,Medium,GPT,0.78,0.9
in-af9bdddc456cb0dd,,integrate APIs,Hard,Create,0.672,Medium,GPT,0.8,0.9
in-1ead98be5d7dccc1,,work with laboratory animals,Hard,Apply,0.566,Medium Low,GPT,0.79,0.9
in-11981025a578cfae,,explain technical concepts,Soft,,0.679,Medium,GPT,0.84,1.0
in-11981025a578cfae,,influence decision-making,Soft,,0.826,High,BERT+GPT,0.88,1.28
in-11981025a578cfae,,explain technical concepts to non -technical audiences,Hard,Understand,0.694,Medium,BERT (standalone),0.81,0.9
in-eba5186bbc86e202,,work on large and small projects,Hard,Apply,0.672,Medium,BERT+GPT,0.77,0.9
in-eba5186bbc86e202,,explore different career pathways,Soft,,0.639,Medium,GPT,0.83,0.9
in-eba5186bbc86e202,,working on large,Hard,Apply,0.467,Low,BERT (standalone),0.74,0.81
in-c5668b9edf35dc04,,think out of the ordinary,Soft,,0.626,Medium,GPT,0.73,0.9
in-c5668b9edf35dc04,,work hard,Soft,,0.625,Medium,GPT,0.72,0.9
in-c5668b9edf35dc04,,flourish in environments,Soft,,0.639,Medium,GPT,0.82,0.9
in-58b417dea9af2769,,collaborate with cross-functional teams,Soft,,1.0,Very High,BERT+GPT,0.84,1.43
in-58b417dea9af2769,,improve processes,Hard,Create,1.0,Very High,BERT+GPT,0.84,1.43
in-58b417dea9af2769,,enhance customer outcomes,Hard,Create,1.0,Very High,BERT+GPT,0.83,1.43
in-58b417dea9af2769,,contribute to purpose-led transformation,Soft,,0.901,Very High,BERT+GPT,0.85,1.42
in-49e4a2de1270ded4,,perform automation testing,Hard,Evaluate,0.598,Medium Low,GPT,0.84,0.9
in-0972e6183aff2cf8,,share ideas,Soft,,0.629,Medium,GPT,0.75,0.9
in-0972e6183aff2cf8,,optimize workflows,Hard,Evaluate,0.68,Medium,GPT,0.86,0.9
in-0972e6183aff2cf8,,create immersive experiences,Hard,Create,0.681,Medium,GPT,0.86,0.9
in-a0353e12c1e224b5,,simplify processes,Soft,,0.643,Medium,GPT,0.86,0.9
in-e0bd5ad1cedc38e2,,work collaboratively with multidisciplinary teams,Soft,,1.0,Very High,BERT+GPT,0.87,1.42
in-a61c1082390cb772,,manage end-to-end execution,Hard,Apply,0.753,Medium High,GPT,0.85,1.0
in-a61c1082390cb772,,calculate campaign results,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.3
in-a61c1082390cb772,,finalize winner selection,Hard,Apply,1.0,Very High,BERT+GPT,0.83,1.3
in-a61c1082390cb772,,oversee reward distribution,Hard,Apply,0.636,Medium,GPT,0.85,1.0
in-a61c1082390cb772,,coordinate data extraction,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.3
in-a61c1082390cb772,,ensure documentation accuracy,Hard,Analyze,1.0,Very High,BERT+GPT,0.88,1.27
in-a61c1082390cb772,,Manage end -to -end execution for trading competitions,Hard,Apply,0.679,Medium,BERT (standalone),0.78,0.9
in-a61c1082390cb772,,surveys,Hard,Analyze,0.56,Medium Low,BERT (standalone),0.81,0.9
in-a61c1082390cb772,,oversee accurate,Hard,Evaluate,0.572,Medium Low,BERT (standalone),0.83,0.9
in-a61c1082390cb772,,timely reward distribution.,Hard,Apply,0.534,Medium Low,BERT (standalone),0.85,0.9
in-d8040874c0e5611a,,create impactful strategies,Soft,,0.643,Medium,GPT,0.85,0.9
in-d8040874c0e5611a,,empower local teams,Soft,,0.659,Medium,GPT,0.77,0.9
in-d8040874c0e5611a,,ensure global vision resonates,Soft,,0.636,Medium,GPT,0.8,0.9
in-1ff5130e01fdbc0f,,processing / approval of diagnostic coverage claims,Hard,Apply,0.477,Low,BERT (standalone),0.79,0.81
in-8f4c6e9b808d2c4f,,lead incident responses,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.3
in-8f4c6e9b808d2c4f,,conduct post-mortems,Hard,Apply,0.67,Medium,GPT,0.89,1.0
in-8f4c6e9b808d2c4f,,participate in on-call roster,Hard,Apply,0.658,Medium,GPT,0.8,1.0
in-8f4c6e9b808d2c4f,,proactively identify project issues,Soft,,0.713,Medium High,GPT,0.84,1.0
in-8f4c6e9b808d2c4f,,refocus team efforts,Soft,,1.0,Very High,BERT+GPT,0.77,1.28
in-8f4c6e9b808d2c4f,,maintain knowledge of development technologies,Hard,Create,0.696,Medium,GPT,0.85,1.0
in-8f4c6e9b808d2c4f,,grow knowledge of development technologies,Hard,Create,0.869,High,GPT,0.83,1.26
in-8f4c6e9b808d2c4f,,share knowledge of development technologies,Soft,,0.852,High,BERT+GPT,0.83,1.28
in-8f4c6e9b808d2c4f,,coach engineers,Soft,,0.678,Medium,GPT,0.81,1.0
in-8f4c6e9b808d2c4f,,support engineers,Soft,,0.875,High,BERT+GPT,0.84,1.3
in-8f4c6e9b808d2c4f,,ensure software runs as expected,Hard,Analyze,1.0,Very High,BERT+GPT,0.76,1.26
in-8f4c6e9b808d2c4f,,proactively prevent customer-facing problems,Soft,,1.0,Very High,BERT+GPT,0.85,1.27
in-8f4c6e9b808d2c4f,,post -mortems,Hard,Apply,0.53,Medium Low,BERT (standalone),0.78,0.9
in-8f4c6e9b808d2c4f,,Proactively,Soft,,0.641,Medium,BERT (standalone),0.9,0.9
in-8f4c6e9b808d2c4f,,identify,Hard,Analyze,0.697,Medium,BERT (standalone),0.84,0.9
in-8f4c6e9b808d2c4f,,Proactively,Soft,,0.724,Medium High,BERT (standalone),0.9,0.9
in-8f4c6e9b808d2c4f,,maintain,Hard,Analyze,0.693,Medium,BERT (standalone),0.84,0.9
in-8f4c6e9b808d2c4f,,grow,Hard,Apply,0.514,Medium Low,BERT (standalone),0.72,0.9
in-8f4c6e9b808d2c4f,,Coach,Hard,Apply,0.526,Medium Low,BERT (standalone),0.75,0.9
in-d379578560f0e4f8,,prepare contract document,Hard,Apply,1.0,Very High,BERT+GPT,0.84,1.19
in-d379578560f0e4f8,,work with Project Managers,Soft,,0.651,Medium,GPT,0.77,0.93
in-d379578560f0e4f8,,collaborate with senior engineers,Soft,,0.658,Medium,GPT,0.83,0.93
in-d379578560f0e4f8,,collaborate with designers,Soft,,0.66,Medium,GPT,0.84,0.93
in-d379578560f0e4f8,,collaborate with 3D modelers,Soft,,0.653,Medium,GPT,0.79,0.93
in-d379578560f0e4f8,,submit project for permit,Hard,Apply,0.58,Medium Low,GPT,0.77,0.93
in-d379578560f0e4f8,,submit project for tender,Hard,Apply,0.58,Medium Low,GPT,0.77,0.93
in-d379578560f0e4f8,,Professional signing,Hard,Apply,0.47,Low,BERT (standalone),0.89,0.83
in-d379578560f0e4f8,,sealing,Hard,Apply,0.463,Low,BERT (standalone),0.81,0.83
in-a72859a54359c7af,,design solutions,Hard,Create,0.705,Medium High,GPT,0.83,0.9
in-a72859a54359c7af,,hands,Hard,Apply,0.472,Low,BERT (standalone),0.75,0.81
in-a72859a54359c7af,,-on,Hard,Apply,0.456,Low,BERT (standalone),0.69,0.81
in-a72859a54359c7af,,designing solutions.,Hard,Create,0.524,Medium Low,BERT (standalone),0.89,0.81
in-212ec99049738ac2,,store items appropriately,Hard,Apply,0.571,Medium Low,GPT,0.83,0.9
in-212ec99049738ac2,,handle guest questions and enquiries,Soft,,0.635,Medium,GPT,0.79,0.9
in-212ec99049738ac2,,handle incoming and outgoing mail,Hard,Apply,0.677,Medium,BERT+GPT,0.78,0.9
in-212ec99049738ac2,,manage courier services,Hard,Apply,0.674,Medium,GPT,0.81,0.9
in-212ec99049738ac2,,Take delivery,Hard,Apply,0.471,Low,BERT (standalone),0.78,0.81
in-212ec99049738ac2,,store appropriately before use.,Hard,Apply,0.51,Medium Low,BERT (standalone),0.81,0.81
in-212ec99049738ac2,,Make the front of house the first point of call,Hard,Apply,0.492,Low,BERT (standalone),0.59,0.81
in-212ec99049738ac2,,Handle incoming,Hard,Apply,0.48,Low,BERT (standalone),0.81,0.81
in-212ec99049738ac2,,courier services.,Hard,Apply,0.483,Low,BERT (standalone),0.84,0.81
in-e585f6a3179a8e54,,analyze software engineering problems,Hard,Create,0.668,Medium,GPT,0.86,0.96
in-e585f6a3179a8e54,,solve software engineering problems,Hard,Create,1.0,Very High,BERT+GPT,0.85,1.22
in-e585f6a3179a8e54,,Applies scientific methods,Hard,Apply,0.514,Medium Low,BERT (standalone),0.84,0.86
in-e585f6a3179a8e54,,analyse,Hard,Apply,0.504,Medium Low,BERT (standalone),0.81,0.86
in-1392cc8743b10f5c,,provide second- and third-level support,Hard,Evaluate,1.0,Very High,BERT+GPT,0.8,1.31
in-1392cc8743b10f5c,,mentor business users and citizen developers,Soft,,0.84,High,BERT+GPT,0.79,1.29
in-1392cc8743b10f5c,,collaborate with cross-functional teams,Soft,,1.0,Very High,BERT+GPT,0.84,1.33
in-1392cc8743b10f5c,,embed AI into business-critical workflows,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.33
in-1392cc8743b10f5c,,provide second -,Hard,Apply,0.537,Medium Low,BERT (standalone),0.74,0.92
in-1392cc8743b10f5c,,citizen developers,Hard,Create,0.593,Medium Low,BERT (standalone),0.86,0.92
in-9ad7e4a948efc3d0,,communicate research findings,Soft,,0.896,High,BERT+GPT,0.85,1.26
in-9ad7e4a948efc3d0,,present research findings,Soft,,0.704,Medium High,GPT,0.83,0.99
in-da81773852ad3735,,collaborate with team,Soft,,0.662,Medium,GPT,0.79,0.9
in-da81773852ad3735,,support other branches,Soft,,0.636,Medium,GPT,0.8,0.9
in-3cfc7c3c7c06f297,,complete online application process,Hard,Apply,0.678,Medium,GPT,0.84,0.9
in-3cfc7c3c7c06f297,,submit online application,Hard,Apply,0.571,Medium Low,GPT,0.83,0.9
in-ff5af108f00e0bd6,,build websites,Hard,Create,1.0,Very High,BERT+GPT,0.8,1.23
in-ff5af108f00e0bd6,,deliver rich experiences,Soft,,0.674,Medium,GPT,0.82,0.95
in-ff5af108f00e0bd6,,deliver stable experiences,Soft,,0.677,Medium,GPT,0.84,0.95
in-ff5af108f00e0bd6,,deliver compelling experiences,Soft,,0.682,Medium,GPT,0.88,0.95
in-f7c27d5c7a94a34f,,provide financial assistance,Hard,Apply,0.575,Medium Low,GPT,0.86,0.9
in-f7c27d5c7a94a34f,,provide strategic transaction assistance,Hard,Evaluate,0.603,Medium,GPT,0.88,0.9
in-21d2bb2db610842d,,ideate algorithms & models,Hard,Create,0.668,Medium,GPT,0.77,0.9
in-21d2bb2db610842d,,design algorithms & models,Hard,Create,0.668,Medium,GPT,0.77,0.9
in-21d2bb2db610842d,,implement algorithms & models,Hard,Create,0.803,High,BERT+GPT,0.84,0.9
in-21d2bb2db610842d,,"optimize for power, memory, and performance",Hard,Evaluate,0.671,Medium,GPT,0.79,0.9
in-21d2bb2db610842d,,ideate,Hard,Create,0.612,Medium,BERT (standalone),0.78,0.81
in-21d2bb2db610842d,,design,Hard,Create,0.612,Medium,BERT (standalone),0.78,0.81
in-21d2bb2db610842d,,models,Hard,Create,0.501,Medium Low,BERT (standalone),0.78,0.81
in-21d2bb2db610842d,,optimizing for power,Hard,Apply,0.476,Low,BERT (standalone),0.78,0.81
in-21d2bb2db610842d,,memory,Hard,Apply,0.476,Low,BERT (standalone),0.78,0.81
in-21d2bb2db610842d,,performance.,Hard,Apply,0.526,Medium Low,BERT (standalone),0.9,0.81
in-c2f9d84c98c31d92,,understand SharePoint architecture,Hard,Create,0.618,Medium,GPT,1.0,0.9
in-c2f9d84c98c31d92,,understand SharePoint infrastructure,Hard,Analyze,0.606,Medium,GPT,0.9,0.9
in-c2f9d84c98c31d92,,understand SharePoint best practices,Hard,Apply,0.599,Medium Low,GPT,0.85,0.9
in-02696f2d4714aaa1,,build a dynamic culture,Soft,,0.629,Medium,GPT,0.75,0.9
in-02696f2d4714aaa1,,focus on clients,Soft,,0.628,Medium,GPT,0.74,0.9
in-02696f2d4714aaa1,,manage risk effectively,Soft,,0.637,Medium,GPT,0.81,0.9
in-02696f2d4714aaa1,,demonstrate empathy,Soft,,0.701,Medium High,GPT,0.87,0.9
in-02696f2d4714aaa1,,build trust,Soft,,0.629,Medium,GPT,0.75,0.9
in-40039c1823c5af0c,,investigate problems on systems,Hard,Analyze,0.674,Medium,GPT,0.81,0.9
in-40039c1823c5af0c,,monitor problems on systems,Hard,Analyze,0.67,Medium,GPT,0.78,0.9
in-40039c1823c5af0c,,investigating or monitoring problems on systems.,Hard,Analyze,0.515,Medium Low,BERT (standalone),0.81,0.81
in-583102a545c0e3f4,,stay ahead of AI developments,Soft,,0.801,High,BERT+GPT,0.76,1.23
in-583102a545c0e3f4,,proactive,Soft,,0.694,Medium,BERT (standalone),0.87,0.85
in-583102a545c0e3f4,,tech,Hard,Apply,0.483,Low,BERT (standalone),0.72,0.85
in-583102a545c0e3f4,,-savvy,Hard,Apply,0.492,Low,BERT (standalone),0.78,0.85
in-9dad6a4645b75186,,develop Redshift GTM plays,Hard,Create,0.773,Medium High,GPT,0.77,1.04
in-9dad6a4645b75186,,scale Redshift GTM plays,Hard,Apply,1.0,Very High,BERT+GPT,0.76,1.35
in-9dad6a4645b75186,,develop sales assets,Hard,Create,1.0,Very High,BERT+GPT,0.77,1.31
in-9dad6a4645b75186,,enable key use cases,Hard,Apply,1.0,Very High,BERT+GPT,0.74,1.33
in-9dad6a4645b75186,,Develop,Hard,Create,0.72,Medium High,BERT (standalone),0.81,0.94
in-f74c9cb1b22d819b,,bring energy and new ideas,Soft,,0.627,Medium,GPT,0.73,0.9
in-f74c9cb1b22d819b,,transform the construction and engineering industry,Hard,Create,0.597,Medium Low,GPT,0.83,0.9
in-f74c9cb1b22d819b,,progress through roles,Soft,,0.636,Medium,GPT,0.8,0.9
in-f74c9cb1b22d819b,,bright,Hard,Apply,0.464,Low,BERT (standalone),0.78,0.81
in-f74c9cb1b22d819b,,motivated,Hard,Apply,0.48,Low,BERT (standalone),0.87,0.81
in-f74c9cb1b22d819b,,bring,Hard,Apply,0.4,Low,BERT (standalone),0.75,0.81
in-f74c9cb1b22d819b,,energy,Hard,Apply,0.429,Low,BERT (standalone),0.78,0.81
in-f74c9cb1b22d819b,,new ideas,Hard,Apply,0.423,Low,BERT (standalone),0.72,0.81
in-214079dbc0f53049,,present information,Soft,,0.617,Medium,GPT,0.87,0.9
in-214079dbc0f53049,,present information to technical,Hard,Understand,0.63,Medium,BERT (standalone),0.82,0.81
in-214079dbc0f53049,,non -technical persons,Hard,Apply,0.477,Low,BERT (standalone),0.8,0.81
in-5dabd04ab955e2a8,,develop talent,Soft,,0.949,Very High,BERT+GPT,0.82,1.4
in-5dabd04ab955e2a8,,elevate client experience,Soft,,0.924,Very High,BERT+GPT,0.82,1.41
in-5dabd04ab955e2a8,,drive continuous improvement,Soft,,0.925,Very High,BERT+GPT,0.87,1.37
in-f0775969264c8486,,build solutions,Hard,Create,0.703,Medium High,GPT,0.81,0.9
in-f0775969264c8486,,implement software applications,Hard,Apply,0.715,Medium High,GPT,0.89,0.9
in-9740c0408104abf9,,lead a studio,Soft,,0.624,Medium,GPT,0.71,0.9
in-9740c0408104abf9,,develop architectural offering,Hard,Create,0.684,Medium,GPT,0.88,0.9
in-9740c0408104abf9,,expand architectural offering,Hard,Create,0.602,Medium,GPT,0.87,0.9
in-5c808ac2eddadafd,,manage flexible working hours,Soft,,0.635,Medium,GPT,0.8,0.9
in-5c808ac2eddadafd,,adapt to hybrid culture,Soft,,0.629,Medium,GPT,0.75,0.9
in-5c808ac2eddadafd,,balance work and life,Soft,,0.627,Medium,GPT,0.74,0.9
in-e8f81b527e6ab4c4,,create impact,Soft,,0.633,Medium,GPT,0.78,0.9
in-e8f81b527e6ab4c4,,transform career,Soft,,0.639,Medium,GPT,0.83,0.9
in-d4d66ecaadf6eed4,,analyze data,Hard,Analyze,0.716,Medium High,GPT,0.77,0.97
in-d4d66ecaadf6eed4,,support system operations,Hard,Evaluate,1.0,Very High,BERT+GPT,0.83,1.26
in-d4d66ecaadf6eed4,,maintain systems,Hard,Analyze,0.725,Medium High,GPT,0.83,0.97
in-d4d66ecaadf6eed4,,report findings,Hard,Understand,0.723,Medium High,GPT,0.81,0.97
in-d4d66ecaadf6eed4,,develop small-scale projects,Hard,Create,0.731,Medium High,GPT,0.86,0.97
in-d4d66ecaadf6eed4,,test small-scale projects,Hard,Evaluate,1.0,Very High,BERT+GPT,0.8,1.25
in-d4d66ecaadf6eed4,,data analysis,Hard,Apply,0.4,Low,BERT (standalone),0.78,0.87
in-d4d66ecaadf6eed4,,maintenance,Hard,Apply,0.485,Low,BERT (standalone),0.9,0.87
in-d4d66ecaadf6eed4,,reporting,Hard,Understand,0.52,Medium Low,BERT (standalone),0.87,0.87
in-d4d66ecaadf6eed4,,contributing to the development,Hard,Create,0.551,Medium Low,BERT (standalone),0.81,0.87
in-1b25dd823a4e1d2d,,ensure code quality,Hard,Analyze,1.0,Very High,BERT+GPT,0.77,1.34
in-1b25dd823a4e1d2d,,apply security best practices,Hard,Apply,0.801,High,GPT,0.8,1.03
in-1b25dd823a4e1d2d,,apply performance best practices,Hard,Apply,1.0,Very High,BERT+GPT,0.81,1.31
in-1b25dd823a4e1d2d,,security,Hard,Apply,0.547,Medium Low,BERT (standalone),0.84,0.93
in-8e93985ade7d1e34,,create virtual in-the-loop environments,Hard,Create,0.743,Medium High,GPT,0.87,0.94
in-8e93985ade7d1e34,,develop embedded controllers,Hard,Create,0.741,Medium High,GPT,0.86,0.94
in-8e93985ade7d1e34,,verify embedded controllers,Hard,Evaluate,0.74,Medium High,GPT,0.85,0.94
in-8e93985ade7d1e34,,validate embedded controllers,Hard,Evaluate,0.743,Medium High,GPT,0.87,0.94
in-8e93985ade7d1e34,,deliver quality simulation environment,Hard,Apply,0.947,Very High,BERT+GPT,0.84,1.22
in-4b135184f3b7a1e5,,cultivate a workplace,Soft,,0.635,Medium,GPT,0.79,0.9
in-4b135184f3b7a1e5,,propel a mission,Soft,,0.628,Medium,GPT,0.74,0.9
in-48e948ab0388f54e,,build solutions,Hard,Create,0.674,Medium,GPT,0.81,0.9
in-48e948ab0388f54e,,help customers,Soft,,0.635,Medium,GPT,0.8,0.9
in-48e948ab0388f54e,,find information,Soft,,0.639,Medium,GPT,0.83,0.9
in-48e948ab0388f54e,,provide tools,Soft,,0.633,Medium,GPT,0.78,0.9
in-5bd2c411fbfa5f24,,expand critical infrastructure,Hard,Create,0.998,Very High,BERT+GPT,0.88,1.2
in-5bd2c411fbfa5f24,,move from field specialist to project specialist,Soft,,0.637,Medium,GPT,0.69,0.92
in-5bd2c411fbfa5f24,,work remotely,Soft,,0.649,Medium,GPT,0.78,0.92
in-5bd2c411fbfa5f24,,work in-office,Soft,,0.651,Medium,GPT,0.8,0.92
in-5bd2c411fbfa5f24,,work on-site,Soft,,0.647,Medium,GPT,0.77,0.92
in-5bd2c411fbfa5f24,,access certifications,Soft,,0.665,Medium,GPT,0.9,0.92
in-5bd2c411fbfa5f24,,access training,Soft,,0.653,Medium,GPT,0.81,0.92
in-5bd2c411fbfa5f24,,collaborate with team,Soft,,0.679,Medium,GPT,0.79,0.92
in-5bd2c411fbfa5f24,,contribute to inclusive culture,Soft,,0.653,Medium,GPT,0.81,0.92
in-9badefa332145df1,,support local teams,Soft,,0.827,High,BERT+GPT,0.77,0.9
in-9badefa332145df1,,ensure flawless execution,Soft,,0.64,Medium,GPT,0.83,0.9
in-9badefa332145df1,,collaborate with cross-functional teams,Soft,,0.673,Medium,GPT,0.87,0.9
in-9badefa332145df1,,ensuring,Hard,Apply,0.418,Low,BERT (standalone),0.84,0.81
in-9badefa332145df1,,clients.,Hard,Apply,0.434,Low,BERT (standalone),0.84,0.81
in-9e44dba858e7d77c,,create services,Hard,Create,0.674,Medium,GPT,0.81,0.9
