job_id,date_posted,knowledge,confidence_score,confidence_tier,source,run_id
in-fe738e86a3d45c80,,water treatment chemistries,0.75,Medium High,GPT,results_run1
in-fe738e86a3d45c80,,process aids,0.75,Medium High,GPT,results_run1
in-fe738e86a3d45c80,,functional additives,0.75,Medium High,GPT,results_run1
in-fe738e86a3d45c80,,cleaners,0.75,Medium High,GPT,results_run1
in-fe738e86a3d45c80,,disinfectants,0.75,Medium High,GPT,results_run1
in-fe738e86a3d45c80,,monitoring systems,0.75,Medium High,GPT,results_run1
in-fe738e86a3d45c80,,control systems,0.75,Medium High,GPT,results_run1
in-c0b60ec1191a015a,,AI,0.75,Medium High,GPT,results_run1
in-c0b60ec1191a015a,,Data solutions,0.75,Medium High,GPT,results_run1
in-c0b60ec1191a015a,,Client Delivery,0.532,Medium Low,BERT (standalone),results_run1
in-c0b60ec1191a015a,,Technical Excellence,0.532,Medium Low,BERT (standalone),results_run1
in-afe0016b64a7414b,,AI,0.75,Medium High,GPT,results_run1
in-afe0016b64a7414b,,data workloads,0.75,Medium High,GPT,results_run1
in-afe0016b64a7414b,,security,0.75,Medium High,GPT,results_run1
in-8125248c4bdfb8ed,,AWS,0.75,Medium High,GPT,results_run1
in-8125248c4bdfb8ed,,server components,0.75,Medium High,GPT,results_run1
in-702e8953856c52ac,,cost management,0.75,Medium High,GPT,results_run1
in-702e8953856c52ac,,quantity surveying,0.75,Medium High,GPT,results_run1
in-702e8953856c52ac,,project management,0.75,Medium High,GPT,results_run1
in-702e8953856c52ac,,advisory services,0.75,Medium High,GPT,results_run1
in-1c6a7c63a7d29dfe,,IPC,0.75,Medium High,GPT,results_run1
in-1c6a7c63a7d29dfe,,Intermediate,0.75,Medium High,GPT,results_run1
in-1c6a7c63a7d29dfe,,Water,0.75,Medium High,GPT,results_run1
in-1c6a7c63a7d29dfe,,Environmental Monitoring,0.75,Medium High,GPT,results_run1
in-1c6a7c63a7d29dfe,,Stability Samples,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,Docker,0.827,High,BERT+GPT,results_run1
in-a545f29a69bbda29,,Kubernetes,0.829,High,BERT+GPT,results_run1
in-a545f29a69bbda29,,MLOps practices,0.827,High,BERT+GPT,results_run1
in-a545f29a69bbda29,,FastAPI,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,model serving,0.831,High,BERT+GPT,results_run1
in-a545f29a69bbda29,,anomaly detection models,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,AI pipelines,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,APIs,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,R&D initiatives,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,algorithms,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,frameworks,0.75,Medium High,GPT,results_run1
in-a545f29a69bbda29,,modern,0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,MLflow,0.829,High,BERT+GPT,results_run1
in-6acf8ad7be88cf35,,TFX,0.828,High,BERT+GPT,results_run1
in-6acf8ad7be88cf35,,Airflow,0.828,High,BERT+GPT,results_run1
in-6acf8ad7be88cf35,,Kubeflow,0.829,High,BERT+GPT,results_run1
in-6acf8ad7be88cf35,,SageMaker,0.829,High,BERT+GPT,results_run1
in-6acf8ad7be88cf35,,Vertex AI,0.75,Medium High,GPT,results_run1
in-6acf8ad7be88cf35,,infrastructure-as-code,0.75,Medium High,GPT,results_run1
in-6acf8ad7be88cf35,,CI/CD practices,0.75,Medium High,GPT,results_run1
in-6acf8ad7be88cf35,,ML,0.831,High,BERT+GPT,results_run1
in-6acf8ad7be88cf35,,Vertex,0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,AI),0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,infrastructure,0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,-as,0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,-code,0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,CI,0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,/,0.532,Medium Low,BERT (standalone),results_run1
in-6acf8ad7be88cf35,,CD practices,0.532,Medium Low,BERT (standalone),results_run1
in-138bab0671b7ef33,,SAP,0.828,High,BERT+GPT,results_run1
in-485ab1afdee09cd1,,employee benefits data platform,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,HR leader admin portal,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,employee-facing web applications,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,employee-facing mobile applications,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,Total Rewards,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,AI,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,LLM,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,agentic workflows,0.75,Medium High,GPT,results_run1
in-485ab1afdee09cd1,,insurance operations,0.75,Medium High,GPT,results_run1
in-85272019d816400d,,Google Ads,0.75,Medium High,GPT,results_run1
in-85272019d816400d,,Chrome,0.75,Medium High,GPT,results_run1
in-85272019d816400d,,Android,0.75,Medium High,GPT,results_run1
in-85272019d816400d,,YouTube,0.75,Medium High,GPT,results_run1
in-85272019d816400d,,Linux OS,0.75,Medium High,GPT,results_run1
in-85272019d816400d,,data center infrastructure,0.75,Medium High,GPT,results_run1
in-85272019d816400d,,cabling,0.828,High,BERT+GPT,results_run1
in-5a52701331ed4ef3,,Salesforce,0.83,High,BERT+GPT,results_run1
in-5a52701331ed4ef3,,field service,0.75,Medium High,GPT,results_run1
in-5a52701331ed4ef3,,repair center,0.75,Medium High,GPT,results_run1
in-5a52701331ed4ef3,,customer support workflows,0.75,Medium High,GPT,results_run1
in-5a52701331ed4ef3,,field,0.532,Medium Low,BERT (standalone),results_run1
in-ec5e53dbf9f434ce,,cloud environment,0.75,Medium High,GPT,results_run1
in-ff6f992bf10d3fc9,,production equipment,0.75,Medium High,GPT,results_run1
in-ff6f992bf10d3fc9,,testing equipment,0.75,Medium High,GPT,results_run1
in-ff6f992bf10d3fc9,,electrical principles,0.75,Medium High,GPT,results_run1
in-da700980b32e28f3,,ServiceNow,0.831,High,BERT+GPT,results_run1
in-da700980b32e28f3,,ticket management:,0.532,Medium Low,BERT (standalone),results_run1
in-da700980b32e28f3,,Des,0.532,Medium Low,BERT (standalone),results_run1
in-da700980b32e28f3,,"Moines,",0.532,Medium Low,BERT (standalone),results_run1
in-d619172db9350f47,,global health,0.75,Medium High,GPT,results_run1
in-d619172db9350f47,,climate change,0.75,Medium High,GPT,results_run1
in-d619172db9350f47,,AI,0.75,Medium High,GPT,results_run1
in-d619172db9350f47,,business leadership,0.75,Medium High,GPT,results_run1
in-b7d373f800daeb37,,shard key,0.75,Medium High,GPT,results_run1
in-b7d373f800daeb37,,data distribution,0.75,Medium High,GPT,results_run1
in-99b486a4779e3413,,AWS,0.827,High,BERT+GPT,results_run1
in-99b486a4779e3413,,Azure,0.827,High,BERT+GPT,results_run1
in-99b486a4779e3413,,Google Cloud,0.75,Medium High,GPT,results_run1
in-99b486a4779e3413,,Docker,0.831,High,BERT+GPT,results_run1
in-99b486a4779e3413,,Kubernetes,0.828,High,BERT+GPT,results_run1
in-99b486a4779e3413,,CI/CD pipelines,0.82,High,BERT+GPT,results_run1
in-99b486a4779e3413,,automated testing frameworks,0.829,High,BERT+GPT,results_run1
in-99b486a4779e3413,,cloud platforms,0.532,Medium Low,BERT (standalone),results_run1
in-99b486a4779e3413,,Google Cloud).,0.532,Medium Low,BERT (standalone),results_run1
in-99b486a4779e3413,,containerization technologies,0.532,Medium Low,BERT (standalone),results_run1
in-99b486a4779e3413,,CI,0.532,Medium Low,BERT (standalone),results_run1
in-99b486a4779e3413,,/,0.532,Medium Low,BERT (standalone),results_run1
in-49e9b3039e926b34,,Group Risk Appetite Framework,0.75,Medium High,GPT,results_run1
in-49e9b3039e926b34,,key metrics,0.75,Medium High,GPT,results_run1
in-49e9b3039e926b34,,legal entities,0.75,Medium High,GPT,results_run1
in-49e9b3039e926b34,,businesses,0.75,Medium High,GPT,results_run1
in-4c588db941bbc38c,,CI/CD pipelines,0.82,High,BERT+GPT,results_run1
in-4c588db941bbc38c,,CI,0.532,Medium Low,BERT (standalone),results_run1
in-4c588db941bbc38c,,/,0.532,Medium Low,BERT (standalone),results_run1
in-712c291b8d9d1f52,,geotechnical engineering investigations,0.83,High,BERT+GPT,results_run1
in-e25086c5696fa583,,TouchTunes,0.75,Medium High,GPT,results_run1
in-e25086c5696fa583,,interactive music platform,0.75,Medium High,GPT,results_run1
in-e25086c5696fa583,,entertainment platform,0.75,Medium High,GPT,results_run1
in-939bac979151427b,,CDK,0.75,Medium High,GPT,results_run1
in-939bac979151427b,,Javascript,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,React,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,REST,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,GraphQL,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,open-source software,0.75,Medium High,GPT,results_run1
in-939bac979151427b,,data analysis,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,machine learning,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,experimental physics,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,quantum computing,0.831,High,BERT+GPT,results_run1
in-939bac979151427b,,CDK),0.532,Medium Low,BERT (standalone),results_run1
in-939bac979151427b,,open,0.532,Medium Low,BERT (standalone),results_run1
in-939bac979151427b,,-source software,0.532,Medium Low,BERT (standalone),results_run1
in-fbab4fdec3b3a6f7,,office administration and procedures,0.827,High,BERT+GPT,results_run1
in-fbab4fdec3b3a6f7,,Grade 12,0.532,Medium Low,BERT (standalone),results_run1
in-fbab4fdec3b3a6f7,,post,0.532,Medium Low,BERT (standalone),results_run1
in-fbab4fdec3b3a6f7,,-secondary courses,0.532,Medium Low,BERT (standalone),results_run1
in-d85ed689071c4309,,AI,0.75,Medium High,GPT,results_run1
in-d85ed689071c4309,,intelligent automation,0.75,Medium High,GPT,results_run1
in-d85ed689071c4309,,digital twin technologies,0.75,Medium High,GPT,results_run1
in-f70b2dbf8b1ea6a6,,wireframes,0.831,High,BERT+GPT,results_run1
in-f70b2dbf8b1ea6a6,,production-ready code,0.75,Medium High,GPT,results_run1
in-f70b2dbf8b1ea6a6,,UI,0.75,Medium High,GPT,results_run1
in-f70b2dbf8b1ea6a6,,scalability,0.75,Medium High,GPT,results_run1
in-f70b2dbf8b1ea6a6,,production,0.532,Medium Low,BERT (standalone),results_run1
in-f70b2dbf8b1ea6a6,,-ready,0.532,Medium Low,BERT (standalone),results_run1
in-5b47d0b3f12810c9,,PPE,0.83,High,BERT+GPT,results_run1
in-5b47d0b3f12810c9,,safety,0.831,High,BERT+GPT,results_run1
in-4b9e0180bff6c426,,high performance displays,0.75,Medium High,GPT,results_run1
in-61e2a884ff723bfb,,Amazon Web Services,0.75,Medium High,GPT,results_run1
in-61e2a884ff723bfb,,Red Hat Ansible,0.75,Medium High,GPT,results_run1
in-61e2a884ff723bfb,,Jenkins,0.828,High,BERT+GPT,results_run1
in-61e2a884ff723bfb,,PostgreSQL,0.75,Medium High,GPT,results_run1
in-61e2a884ff723bfb,,Cybersecurity,0.826,High,BERT+GPT,results_run1
in-61e2a884ff723bfb,,Terraform,0.828,High,BERT+GPT,results_run1
in-61e2a884ff723bfb,,Splunk,0.829,High,BERT+GPT,results_run1
in-61e2a884ff723bfb,,Amazon DynamoDataBase,0.823,High,BERT+GPT,results_run1
in-61e2a884ff723bfb,,Bitbucket,0.829,High,BERT+GPT,results_run1
in-61e2a884ff723bfb,,GitHub Actions,0.75,Medium High,GPT,results_run1
in-61e2a884ff723bfb,,Amazon,0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,"Web Services,",0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,Red,0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,Hat,0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,"Ansible,",0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,"Oracle Database Administration,",0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,"Teamwork,",0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,"Empathy,",0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,"Initiative,",0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,"Resiliency,",0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,Amazon,0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,GitHub,0.532,Medium Low,BERT (standalone),results_run1
in-61e2a884ff723bfb,,Actions,0.532,Medium Low,BERT (standalone),results_run1
in-1ed858af96a58a2e,,E-commerce,0.75,Medium High,GPT,results_run1
in-1ed858af96a58a2e,,E,0.532,Medium Low,BERT (standalone),results_run1
in-1ed858af96a58a2e,,-commerce,0.532,Medium Low,BERT (standalone),results_run1
in-b87b758122f31729,,Three.js,0.75,Medium High,GPT,results_run1
in-b87b758122f31729,,WebGL,0.824,High,BERT+GPT,results_run1
in-b87b758122f31729,,3D visualization platform,0.83,High,BERT+GPT,results_run1
in-b87b758122f31729,,web -based,0.532,Medium Low,BERT (standalone),results_run1
in-b87b758122f31729,,/,0.532,Medium Low,BERT (standalone),results_run1
in-ac04fe2a75ae8453,,analytics,0.831,High,BERT+GPT,results_run1
in-ac04fe2a75ae8453,,data tools,0.831,High,BERT+GPT,results_run1
in-0cb1ebadc05ba17e,,grant programs,0.75,Medium High,GPT,results_run1
in-0cb1ebadc05ba17e,,tax incentives,0.75,Medium High,GPT,results_run1
in-0cb1ebadc05ba17e,,research funding,0.75,Medium High,GPT,results_run1
in-0cb1ebadc05ba17e,,Innovation Saskatchewan Research and Technology Parks,0.75,Medium High,GPT,results_run1
in-614f8faaf7d3bdce,,Microsoft Office,0.831,High,BERT+GPT,results_run1
in-614f8faaf7d3bdce,,Cost X,0.831,High,BERT+GPT,results_run1
in-9d93e689914246b0,,CUTLASS,0.827,High,BERT+GPT,results_run1
in-9d93e689914246b0,,OAI Triton,0.75,Medium High,GPT,results_run1
in-9d93e689914246b0,,NCCL,0.828,High,BERT+GPT,results_run1
in-9d93e689914246b0,,CUDA kernels,0.829,High,BERT+GPT,results_run1
in-9d93e689914246b0,,DL models,0.75,Medium High,GPT,results_run1
in-9d93e689914246b0,,LLM,0.825,High,BERT+GPT,results_run1
in-9d93e689914246b0,,Multimodal AI,0.819,High,BERT+GPT,results_run1
in-9d93e689914246b0,,Generative AI,0.828,High,BERT+GPT,results_run1
in-9d93e689914246b0,,vLLM,0.831,High,BERT+GPT,results_run1
in-9d93e689914246b0,,SGLang,0.829,High,BERT+GPT,results_run1
in-9d93e689914246b0,,FlashInfer,0.75,Medium High,GPT,results_run1
in-9d93e689914246b0,,NVIDIA accelerators,0.75,Medium High,GPT,results_run1
in-9d93e689914246b0,,inference libraries,0.75,Medium High,GPT,results_run1
in-9d93e689914246b0,,C/C++,0.75,Medium High,GPT,results_run1
in-9d93e689914246b0,,software design,0.75,Medium High,GPT,results_run1
in-9d93e689914246b0,,open,0.532,Medium Low,BERT (standalone),results_run1
in-9d93e689914246b0,,-source,0.532,Medium Low,BERT (standalone),results_run1
in-9d93e689914246b0,,OAI,0.532,Medium Low,BERT (standalone),results_run1
in-9d93e689914246b0,,"Triton,",0.532,Medium Low,BERT (standalone),results_run1
in-9d93e689914246b0,,"Performance optimization,",0.532,Medium Low,BERT (standalone),results_run1
in-9d93e689914246b0,,DL,0.532,Medium Low,BERT (standalone),results_run1
in-0d19efb691d5cc32,,geotechnical projects,0.75,Medium High,GPT,results_run1
in-0d19efb691d5cc32,,dams,0.75,Medium High,GPT,results_run1
in-0d19efb691d5cc32,,reservoirs,0.75,Medium High,GPT,results_run1
in-0d19efb691d5cc32,,pipelines,0.75,Medium High,GPT,results_run1
in-0d19efb691d5cc32,,heavy civil earthworks,0.75,Medium High,GPT,results_run1
in-0d19efb691d5cc32,,ground improvements,0.75,Medium High,GPT,results_run1
in-0d19efb691d5cc32,,foundations,0.75,Medium High,GPT,results_run1
in-0d19efb691d5cc32,,infrastructure,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,barrage,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,pylône,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,poste,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,transformateur,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,compteur,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,interrupteur,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,lumière,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,environnement stimulant,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,possibilités de carrière,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,rémunération concurrentielle,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,régime de retraite,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,horaire de travail,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,équilibre vie professionnelle et personnelle,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,conditions de travail,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,congé autofinancé,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,programmes d’assurance,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,télétravail hybride,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,égalité des chances,0.75,Medium High,GPT,results_run1
in-cb02d48d3cb6f093,,milieu de travail,0.75,Medium High,GPT,results_run1
in-5da710721a0d5864,,security framework,0.75,Medium High,GPT,results_run1
in-5da710721a0d5864,,mobile engineering,0.75,Medium High,GPT,results_run1
in-5da710721a0d5864,,threat environment,0.75,Medium High,GPT,results_run1
in-62fdb8e7389ca928,,video post-production,0.75,Medium High,GPT,results_run1
in-62fdb8e7389ca928,,video editing,0.823,High,BERT+GPT,results_run1
in-62fdb8e7389ca928,,final delivery,0.827,High,BERT+GPT,results_run1
in-62fdb8e7389ca928,,video optimization,0.829,High,BERT+GPT,results_run1
in-62fdb8e7389ca928,,versioning,0.831,High,BERT+GPT,results_run1
in-62fdb8e7389ca928,,video,0.532,Medium Low,BERT (standalone),results_run1
in-62fdb8e7389ca928,,post,0.532,Medium Low,BERT (standalone),results_run1
in-62fdb8e7389ca928,,"-production,",0.532,Medium Low,BERT (standalone),results_run1
in-fafa06dc2ca997b1,,compliance,0.831,High,BERT+GPT,results_run1
in-fafa06dc2ca997b1,,risk management frameworks,0.75,Medium High,GPT,results_run1
in-fafa06dc2ca997b1,,governance,0.75,Medium High,GPT,results_run1
in-6dca5edf9fd356ae,,civil drafting,0.75,Medium High,GPT,results_run1
in-6dca5edf9fd356ae,,Community Development,0.75,Medium High,GPT,results_run1
in-e9efa12855abd84b,,data center networks,0.75,Medium High,GPT,results_run1
in-e9efa12855abd84b,,security infrastructure,0.75,Medium High,GPT,results_run1
in-8e237df76f1e363f,,Connected Cars platform,0.75,Medium High,GPT,results_run1
in-7a53a83e6a14155a,,Olas,0.75,Medium High,GPT,results_run1
in-7a53a83e6a14155a,,DAO,0.75,Medium High,GPT,results_run1
in-7a53a83e6a14155a,,Seed round,0.75,Medium High,GPT,results_run1
in-2946c0e1d736b1c8,,Aoraki Mount Cook,0.75,Medium High,GPT,results_run1
in-2946c0e1d736b1c8,,Lakes Tekapo,0.75,Medium High,GPT,results_run1
in-2946c0e1d736b1c8,,Lakes Pukaki,0.75,Medium High,GPT,results_run1
in-2946c0e1d736b1c8,,New Zealand,0.75,Medium High,GPT,results_run1
in-bd838fa2ae9d87bf,,advanced molecular and cell biology,0.75,Medium High,GPT,results_run1
in-bd838fa2ae9d87bf,,computational analyses,0.826,High,BERT+GPT,results_run1
in-bd838fa2ae9d87bf,,sequencing information,0.827,High,BERT+GPT,results_run1
in-bd838fa2ae9d87bf,,advanced,0.532,Medium Low,BERT (standalone),results_run1
in-bd838fa2ae9d87bf,,molecular and cell biology,0.532,Medium Low,BERT (standalone),results_run1
in-bd838fa2ae9d87bf,,doctoral,0.532,Medium Low,BERT (standalone),results_run1
in-6ca50ab7066caefb,,French,0.75,Medium High,GPT,results_run1
in-6ca50ab7066caefb,,English,0.75,Medium High,GPT,results_run1
in-6ca50ab7066caefb,,English),0.532,Medium Low,BERT (standalone),results_run1
in-e407a39d574191f2,,Platform Servers,0.831,High,BERT+GPT,results_run1
in-e407a39d574191f2,,WIN,0.75,Medium High,GPT,results_run1
in-e407a39d574191f2,,UNIX,0.75,Medium High,GPT,results_run1
in-e407a39d574191f2,,Backup,0.822,High,BERT+GPT,results_run1
in-e407a39d574191f2,,EMC Storage,0.829,High,BERT+GPT,results_run1
in-e407a39d574191f2,,Oracle,0.75,Medium High,GPT,results_run1
in-e407a39d574191f2,,SQL,0.831,High,BERT+GPT,results_run1
in-e407a39d574191f2,,MySql,0.831,High,BERT+GPT,results_run1
in-e407a39d574191f2,,Postgres,0.83,High,BERT+GPT,results_run1
